Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2020,Spring,NR,95262,ARTS,2060,1,T,4,2D EXPERIMENTAL ANIMATION,TF,08:00 am-09:50 am,19,14,5,0,0,0,0,0,0,Nathan Scott Meltz (P),01/13-05/08,WEST 214,
2020,Spring,NR,95693,ARTS,2090,1,T,4,RADICAL GRAPHICS SCREENPRNT,TF,02:00 pm-03:50 pm,15,14,1,0,0,0,0,0,0,Nathan Scott Meltz (P),01/13-05/08,SAGE 1211,
2020,Spring,C,95694,ARTS,2180,1,T,4,DEEP LISTENING,MR,08:00 am-09:50 am,19,19,0,0,0,0,0,0,0,Stephanie D Loveless (P),01/13-05/08,WEST 326,Communication Intensive
2020,Spring,NR,94792,ARTS,2210,1,T,4,SCULPTURE I,MR,12:00 pm-01:50 pm,16,14,2,0,0,0,0,0,0,Jefferson Wille Kielwagen (P),01/13-05/08,SAGE 1211,
2020,Spring,C,94489,ARTS,2230,1,T,4,3D DIGITAL MODELING,TF,02:00 pm-03:50 pm,19,23,-4,1,1,0,0,0,0,Rebekah Gamin Arcovitch (P),01/13-05/08,SAGE 2411,
2020,Spring,NR,91448,ARTS,2300,1,T,1,RENSSELAER ORCHESTRA,MR,04:00 pm-05:50 pm,60,43,17,0,0,0,0,0,0,Matthew J. Chamberlain (P),01/13-05/08,WEST 326,
2020,Spring,NR,91447,ARTS,2310,1,T,1,RENSSELAER CONCERT CHOIR,TR,06:00 pm-07:30 pm,40,19,21,0,0,0,0,0,0,Andrew J. Burger (P),01/13-05/08,WEST 110,
2020,Spring,NR,93641,ARTS,2350,1,T,2,CHAMBER MUSIC ENSEMBLE,T,03:00 pm-05:50 pm,40,22,18,0,0,0,0,0,0,Matthew J. Chamberlain (P),01/13-05/08,WEST 323,
2020,Spring,NR,95264,ARTS,2350,2,T,2,CHAMBER MUSIC ENSEMBLE,W,03:00 pm-05:50 pm,40,17,23,0,0,0,0,0,0,Chrysi Nanou (P),01/13-05/08,WEST 323,
2020,Spring,C,93646,ARTS,2360,1,T,1,ROOTS OF AFRICA MUSIC ENSEMBLE,W,07:00 pm-08:50 pm,0,9,-9,0,0,0,0,0,0,Brandon James Costelloe-Kuehn (P),01/13-05/08,WEST 326,
2020,Spring,C,95265,ARTS,2380,1,T,4,MUSIC AND SOUND I,TF,10:00 am-11:50 am,19,22,-3,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),01/13-05/08,WEST 323,
2020,Spring,C,95664,ARTS,2520,1,T,4,WORLD MUSIC,TF,12:00 pm-01:50 pm,19,19,0,0,0,0,0,0,0,Kathleen A. Galloway (P),01/13-05/08,WEST 211,
2020,Spring,NR,93191,ARTS,2540,1,T,4,THE MULTIMEDIA CENTURY,MR,04:00 pm-05:50 pm,40,25,15,0,0,0,0,0,0,Maryanne Staniszewski (P),01/13-05/08,WEST 323,Communication Intensive
2020,Spring,NR,95327,ARTS,2600,1,T,1,ENSEMBLE NONLINEAR,W,12:00 pm-03:50 pm,10,4,6,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/13-05/08,DARRIN 174,
2020,Spring,C,95781,ARTS,2700,1,T,4,SOUND RECORDING & PROD I,M,02:00 pm-03:50 pm,4,4,0,0,0,0,0,0,0,Ross A. Rice (P),01/13-05/08,DARRIN 174,
2020,Spring,,,,,,,,,T,04:00 pm-05:50 pm,,,,,,,,,,Ross A. Rice (P),01/13-05/08,DARRIN 174,
2020,Spring,,,,,,,,,R,02:00 pm-03:50 pm,,,,,,,,,,Ross A. Rice (P),01/13-05/08,WEST 118,
2020,Spring,C,95782,ARTS,2700,2,T,4,SOUND RECORDING & PROD I,M,02:00 pm-03:50 pm,4,4,0,0,0,0,0,0,0,Ross A. Rice (P),01/13-05/08,DARRIN 174,
2020,Spring,,,,,,,,,T,06:00 pm-07:50 pm,,,,,,,,,,Ross A. Rice (P),01/13-05/08,DARRIN 174,
2020,Spring,,,,,,,,,R,02:00 pm-03:50 pm,,,,,,,,,,Ross A. Rice (P),01/13-05/08,WEST 118,
2020,Spring,C,95783,ARTS,2700,3,T,4,SOUND RECORDING & PROD I,M,02:00 pm-03:50 pm,4,4,0,0,0,0,0,0,0,Ross A. Rice (P),01/13-05/08,DARRIN 174,
2020,Spring,,,,,,,,,T,08:00 pm-09:50 pm,,,,,,,,,,Ross A. Rice (P),01/13-05/08,DARRIN 174,
2020,Spring,,,,,,,,,R,02:00 pm-03:50 pm,,,,,,,,,,Ross A. Rice (P),01/13-05/08,WEST 118,
2020,Spring,NR,95941,ARTS,2750,1,T,1,PRIVATE MUSIC LESSONS: VIOLIN,,TBA,12,6,6,0,0,0,0,0,0,"Jamecyn F. Morey (P), Christopher James Fisher-Lochhead",01/13-05/08,TBA,
2020,Spring,NR,95937,ARTS,2750,2,T,1,PRIVATE MUSIC LESSONS:VIOLA,,TBA,12,0,12,0,0,0,0,0,0,"Jamecyn F. Morey (P), Christopher James Fisher-Lochhead",01/13-05/08,TBA,
2020,Spring,NR,95938,ARTS,2750,3,T,1,PRIVATE MUSIC LESSONS: CELLO,,TBA,12,3,9,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Margaret Conley Harwood",01/13-05/08,TBA,
2020,Spring,NR,95939,ARTS,2750,4,T,1,PRIVATE MUSIC LESSONS: BASS,,TBA,12,0,12,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Patrick O'Connell",01/13-05/08,TBA,
2020,Spring,NR,95940,ARTS,2750,5,T,1,PRIVATE MUSIC LESSONS: FLUTE,,TBA,12,0,12,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Thomas J. Gerbino",01/13-05/08,TBA,
2020,Spring,NR,95942,ARTS,2750,6,T,1,PRIVATE MUSIC LESSONS: OBOE,,TBA,12,0,12,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Thomas J. Gerbino",01/13-05/08,TBA,
2020,Spring,NR,95936,ARTS,2750,7,T,1,PRIVATE MUSIC LESSONS:CLARINET,,TBA,12,0,12,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Thomas J. Gerbino",01/13-05/08,TBA,
2020,Spring,NR,95943,ARTS,2750,8,T,1,PRIVATE MUSIC LESSONS: BASSOON,,TBA,12,0,12,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),01/13-05/08,TBA,
2020,Spring,NR,95944,ARTS,2750,9,T,1,PRIVATE MUSIC LESSONS: SAX,,TBA,12,4,8,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Thomas J. Gerbino",01/13-05/08,TBA,
2020,Spring,NR,95945,ARTS,2750,10,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,9,1,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Akina Yura",01/13-05/08,TBA,
2020,Spring,NR,95946,ARTS,2750,11,T,1,PRIVATE MUSIC LESSONS: FR HORN,,TBA,12,0,12,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),01/13-05/08,TBA,
2020,Spring,NR,95947,ARTS,2750,14,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,9,1,0,0,0,0,0,0,"Chrysi Nanou (P), Christopher James Fisher-Lochhead",01/13-05/08,TBA,
2020,Spring,NR,95948,ARTS,2750,15,T,1,PRIVATE MUSIC LESSONS: HARP,,TBA,10,3,7,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Karlinda D. Caldicott",01/13-05/08,TBA,
2020,Spring,NR,95949,ARTS,2750,16,T,1,PRIVATE MUSIC LESSONS: PERCUSS,,TBA,12,1,11,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Graeme S. Francis",01/13-05/08,TBA,
2020,Spring,NR,95950,ARTS,2750,17,T,1,PRIVATE MUSIC LESSONS: VOICE,,TBA,12,7,5,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Elissa Marie Harrigan",01/13-05/08,TBA,
2020,Spring,C,95952,ARTS,2750,18,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,12,12,0,0,0,0,0,0,0,"Christopher James Fisher-Lochhead (P), Jingwen Tu",01/13-05/08,TBA,
2020,Spring,NR,95951,ARTS,2750,19,T,1,PRIVATE MUSIC LESSONS: TRUMPET,,TBA,12,1,11,0,0,0,0,0,0,"Omar Williams (P), Christopher James Fisher-Lochhead",01/13-05/08,TBA,
2020,Spring,C,91502,ARTS,2940,0,T,1,INDEPENDENT STUDY IN ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,01/13-05/08,TBA,
2020,Spring,NR,95695,ARTS,2960,2,T,4,PERFORMANCE ART,MR,02:00 pm-03:50 pm,19,5,14,0,0,0,19,10,9,Jefferson Wille Kielwagen (P),01/13-05/08,SAGE 1211,
2020,Spring,NR,94565,ARTS,2962,12,T,1,PRIVATE MUSIC LESSONS:TROMBONE,,TBA,5,0,5,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),01/13-05/08,TBA,
2020,Spring,NR,94566,ARTS,2962,13,T,1,PRIVATE MUSIC LESSONS: TUBA,,TBA,5,0,5,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),01/13-05/08,TBA,
2020,Spring,C,95667,ARTS,4060,1,T,4,3D VISUAL EFFECTS,TF,08:00 am-09:50 am,19,20,-1,0,0,0,0,0,0,Shawn A. Lawson (P),01/13-05/08,SAGE 2411,
2020,Spring,NR,93680,ARTS,4080,1,T,4,"ART, COMMUNITY AND TECHNOLOGY",MR,12:00 pm-01:50 pm,20,11,9,0,0,0,0,0,0,Branda Miller (P),01/13-05/08,WEST 112,
2020,Spring,NR,94462,ARTS,4130,1,T,4,NEW MEDIA THEORY,MR,10:00 am-11:50 am,15,6,9,0,0,0,0,0,0,Michael L. Century (P),01/13-05/08,WEST 113,Communication Intensive
2020,Spring,NR,94554,ARTS,4160,1,T,4,MUSIC AND TECHNOLOGY II,MR,10:00 am-11:50 am,15,12,3,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/13-05/08,WEST 118,
2020,Spring,C,95696,ARTS,4180,1,T,4,TOPICS IN DEEP LISTENING,W,12:00 pm-03:50 pm,12,20,-8,0,0,0,0,0,0,Stephanie D Loveless (P),01/13-05/08,WEST 326,Communication Intensive
2020,Spring,C,93643,ARTS,4200,1,T,4,ADVANCED DRAWING,TF,10:00 am-11:50 am,19,22,-3,0,0,0,0,0,0,Kenneth A. Ragsdale (P),01/13-05/08,WEST 411,
2020,Spring,NR,94278,ARTS,4260,1,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,TR,06:00 pm-07:50 pm,17,8,9,0,0,0,0,0,0,Monica A. Hughes (P),01/13-05/08,WEST 411,
2020,Spring,NR,95206,ARTS,4380,1,T,4,MUSIC AND SOUND II,TF,12:00 pm-01:50 pm,19,11,8,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),01/13-05/08,WEST 323,
2020,Spring,NR,95670,ARTS,4390,1,T,4,COMPOSITION SEMINAR,MR,02:00 pm-03:50 pm,19,4,15,0,0,0,0,0,0,Matthew William Goodheart (P),01/13-05/08,WEST 323,
2020,Spring,NR,94808,ARTS,4460,1,T,4,ANIMATION PRODUCTION,TF,10:00 am-11:50 am,19,12,7,0,0,0,0,0,0,Silvia Ruzanka (P),01/13-05/08,SAGE 2411,
2020,Spring,C,95671,ARTS,4600,1,T,4,ENSEMBLE NON-LINEAR,W,12:00 pm-03:50 pm,4,4,0,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/13-05/08,DARRIN 174,
2020,Spring,NR,95423,ARTS,4640,1,T,4,SCIENCE FICTIONS,MR,04:00 pm-05:50 pm,15,10,5,0,0,0,0,0,0,Kathryn High (P),01/13-05/08,WEST 211,Communication Intensive
2020,Spring,C,95935,ARTS,4700,1,T,4,SOUND RECORDING & PROD II,M,12:00 pm-01:50 pm,12,15,-3,0,0,0,0,0,0,Ross A. Rice (P),01/13-05/08,DARRIN 174,
2020,Spring,,,,,,,,,R,12:00 pm-01:50 pm,,,,,,,,,,Ross A. Rice (P),01/13-05/08,WEST 118,
2020,Spring,C,93645,ARTS,4850,1,T,4,CREATIVE SEMINAR II,MR,02:00 pm-03:50 pm,15,20,-5,0,0,0,0,0,0,"Branda Miller (P), Tamar Gordon",01/13-05/08,WEST 214,
2020,Spring,NR,93877,ARTS,4860,1,T,4,ADVANCED DIGITAL IMAGING,TR,06:00 pm-07:50 pm,16,3,13,0,0,0,0,0,0,Kathleen Ruiz (P),01/13-05/08,WEST 214,
2020,Spring,C,91503,ARTS,4940,0,T,1.000-6.000,STUDIES IN THE ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,01/13-05/08,TBA,
2020,Spring,C,96003,ARTS,4940,28,T,4,STUDIES IN VISUAL AAESTNETICS,,08:00 am-08:01 am,1,1,0,0,0,0,0,0,0,Kenneth A. Ragsdale (P),01/13-05/08,TBA,
2020,Spring,NR,95697,ARTS,4960,1,T,4,ADV VIDEO MEDIA STUDIO,W,04:00 pm-07:50 pm,15,6,9,0,0,0,0,0,0,Elizabeth Press (P),01/13-05/08,DARRIN 174,
2020,Spring,NR,95698,ARTS,4960,2,T,4,QUEER ECOLOGIES,MR,12:00 pm-01:50 pm,19,6,13,0,0,0,19,6,13,Kathryn High (P),01/13-05/08,WEST 214,
2020,Spring,NR,95330,ARTS,4963,1,T,4,VIRTUAL REALITY,MR,12:00 pm-01:50 pm,9,5,4,0,0,0,0,0,0,Benjamin Chia-Ming Chang (P),01/13-05/08,SAGE 2411,
2020,Spring,NR,94918,ARTS,6110,1,T,3,ELECTRONIC ARTS OVERVIEW,M,06:00 pm-08:50 pm,10,3,7,0,0,0,0,0,0,Maryanne Staniszewski (P),01/13-05/08,WEST 113,
2020,Spring,NR,94491,ARTS,6130,1,T,4,NEW MEDIA THEORY,MR,10:00 am-11:50 am,4,2,2,0,0,0,0,0,0,Michael L. Century (P),01/13-05/08,WEST 113,
2020,Spring,NR,95700,ARTS,6180,1,T,4,TOPICS IN DEEP LISTENING,W,12:00 pm-03:50 pm,7,1,6,0,0,0,0,0,0,Stephanie D Loveless (P),01/13-05/08,WEST 326,
2020,Spring,NR,94801,ARTS,6250,1,T,4,"ART, COMMUNITY AND TECHNOLOGY",MR,12:00 pm-01:50 pm,3,0,3,0,0,0,0,0,0,Branda Miller (P),01/13-05/08,WEST 211,
2020,Spring,NR,95268,ARTS,6260,1,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,TR,06:00 pm-07:50 pm,2,0,2,0,0,0,0,0,0,TBA,01/13-05/08,WEST 411,
2020,Spring,NR,93682,ARTS,6400,1,T,4,EXPERIMENTAL GAME DESIGN,W,02:00 pm-05:50 pm,3,0,3,0,0,0,0,0,0,Kathleen Ruiz (P),01/13-05/08,SAGE 2411,
2020,Spring,NR,95691,ARTS,6400,2,T,4,EXPERIMENTAL GAME DESIGN,W,01:00 pm-04:50 pm,3,0,3,0,0,0,0,0,0,Silvia Ruzanka (P),01/13-05/08,SAGE 2510,
2020,Spring,NR,95266,ARTS,6600,1,T,4,ENSEMBLE NONLINEAR,W,12:00 pm-03:50 pm,2,1,1,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/13-05/08,DARRIN 174,
2020,Spring,NR,95424,ARTS,6640,1,T,3,SCIENCE FICTIONS,MR,04:00 pm-05:50 pm,4,2,2,0,0,0,0,0,0,Kathryn High (P),01/13-05/08,WEST 211,
2020,Spring,NR,93878,ARTS,6860,1,T,4,ADVANCED DIGITAL IMAGING,TR,06:00 pm-07:50 pm,3,0,3,0,0,0,0,0,0,Kathleen Ruiz (P),01/13-05/08,WEST 214,
2020,Spring,NR,93385,ARTS,6900,1,T,3,ARTS GRADUATE COLLOQUIUM,W,11:30 am-02:20 pm,15,3,12,0,0,0,0,0,0,Tomie Hahn (P),01/13-05/08,WEST 113,
2020,Spring,C,91504,ARTS,6940,0,T,1.000-6.000,STUDIES IN ELECTRONIC ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,01/13-05/08,TBA,
2020,Spring,NR,95970,ARTS,6960,2,T,4,QUEER ECOLOGIES,MR,12:00 pm-01:50 pm,19,0,19,0,0,0,19,6,13,Kathryn High (P),01/13-05/08,WEST 214,
2020,Spring,NR,95793,ARTS,6963,1,T,4,VIRTUAL REALITY,MR,12:00 pm-01:50 pm,6,2,4,0,0,0,0,0,0,Benjamin Chia-Ming Chang (P),01/13-05/08,SAGE 2411,
2020,Spring,NR,95331,ARTS,6965,1,T,4,MUSIC AND TECHNOLOGY II,MR,10:00 am-11:50 am,15,0,15,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/13-05/08,WEST 118,
2020,Spring,NR,92751,ARTS,9990,1,T,1.000-12.000,DISSERTATION,,TBA,10,3,7,0,0,0,0,0,0,Maryanne Staniszewski (P),01/13-05/08,TBA,
2020,Spring,NR,92825,ARTS,9990,2,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Curtis Bahn (P),01/13-05/08,TBA,
2020,Spring,NR,93455,ARTS,9990,3,T,1.000-12.000,DISSERTATION,,TBA,10,2,8,0,0,0,0,0,0,Tomie Hahn (P),01/13-05/08,TBA,
2020,Spring,NR,93732,ARTS,9990,4,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Michael L. Century (P),01/13-05/08,TBA,
2020,Spring,C,93744,ARTS,9990,5,T,3,DISSERTATION,,TBA,1,1,0,0,0,0,0,0,0,Benjamin Chia-Ming Chang (P),01/13-05/08,TBA,
2020,Spring,NR,95018,ARTS,9990,6,T,1.000-12.000,DISSERTATION,,TBA,10,3,7,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/13-05/08,TBA,
2020,Spring,NR,93810,ARTS,9990,7,T,1,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Shawn A. Lawson (P),01/13-05/08,TBA,
2020,Spring,NR,93813,ARTS,9990,8,T,1.000-12.000,DISSERTATION,,TBA,7,2,5,0,0,0,0,0,0,Kathryn High (P),01/13-05/08,TBA,
2020,Spring,NR,95975,ARTS,9990,14,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Benjamin Chia-Ming Chang (P),01/13-05/08,TBA,
2020,Spring,NR,95976,ARTS,9990,15,T,1.000-12.000,DISSERTATION,,TBA,10,0,10,0,0,0,0,0,0,Branda Miller (P),01/13-05/08,TBA,
2020,Spring,NR,95977,ARTS,9990,16,T,1.000-12.000,DISSERTATION,,TBA,10,0,10,0,0,0,0,0,0,Igor Vamos (P),01/13-05/08,TBA,
