Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2019,Fall,C,84747,ARTS,2340,4,T,4,INTRO TO AFRO-CUBAN PERCUSSION,T,07:00 pm-08:50 pm,2,8,-6,1,0,1,0,0,0,Eddie Knowles (P),08/29-12/20,WEST 326,
2019,Fall,,,,,,,,,R,07:00 pm-08:50 pm,,,,,,,,,,Eddie Knowles (P),08/29-12/20,WEST AUD,
2019,Fall,NR,83415,ARTS,2350,1,T,2,CHAMBER MUSIC ENSEMBLE,T,06:00 pm-08:50 pm,40,19,21,0,0,0,0,0,0,Matthew J. Chamberlain (P),08/29-12/20,WEST 323,
2019,Fall,NR,85523,ARTS,2350,2,T,2,CHAMBER MUSIC ENSEMBLE,W,03:00 pm-05:50 pm,20,9,11,0,0,0,0,0,0,Michael L. Century (P),08/29-12/20,WEST 323,
2019,Fall,C,83548,ARTS,2360,1,T,1,ROOTS OF AFRICA MUSIC ENSEMBLE,W,07:00 pm-08:50 pm,0,10,-10,0,0,0,0,0,0,Eddie Knowles (P),08/29-12/20,WEST 326,
2019,Fall,C,85144,ARTS,2380,1,T,4,MUSIC AND SOUND I,TF,12:00 pm-01:50 pm,10,10,0,0,0,0,19,18,1,Christopher James Fisher-Lochhead (P),08/29-12/20,WEST 323,
2019,Fall,NR,85359,ARTS,2380,2,T,4,MUSIC AND SOUND I,TF,12:00 pm-01:50 pm,9,8,1,0,0,0,19,18,1,Christopher James Fisher-Lochhead (P),08/29-12/20,WEST 323,
2019,Fall,NR,83830,ARTS,2540,1,T,4,THE MULTIMEDIA CENTURY,MR,10:00 am-11:50 am,40,31,9,0,0,0,0,0,0,Michael L. Century (P),08/29-12/20,WEST 323,Communication Intensive
2019,Fall,C,82250,ARTS,2940,0,T,1.000-6.000,STUDIES IN THE ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,08/29-12/20,TBA,
2019,Fall,NR,85437,ARTS,2960,1,T,4,DESIGNING MUSICAL GAMES,MR,12:00 pm-01:50 pm,19,15,4,0,0,0,0,0,0,Robert Kyle Hamilton (P),08/29-12/20,SAGE 2411,
2019,Fall,NR,84445,ARTS,2962,1,T,1,PRIVATE MUSIC LESSONS: VIOLIN,,TBA,9,5,4,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),08/29-12/20,TBA,
2019,Fall,NR,84446,ARTS,2962,2,T,1,PRIVATE MUSIC LESSONS: VIOLA,,TBA,9,1,8,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),08/29-12/20,TBA,
2019,Fall,NR,84447,ARTS,2962,3,T,1,PRIVATE MUSIC LESSONS: CELLO,,TBA,9,1,8,0,0,0,0,0,0,"Margaret Conley Harwood (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,84448,ARTS,2962,4,T,1,PRIVATE MUSIC LESSONS: BASS,,TBA,9,0,9,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),08/29-12/20,TBA,
2019,Fall,NR,84449,ARTS,2962,5,T,1,PRIVATE MUSIC LESSONS: FLUTE,,TBA,9,2,7,0,0,0,0,0,0,"Thomas J. Gerbino (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,84450,ARTS,2962,6,T,1,PRIVATE MUSIC LESSONS: OBOE,,TBA,9,0,9,0,0,0,0,0,0,"Thomas J. Gerbino (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,84451,ARTS,2962,7,T,1,PRIVATE MUSIC LESSONS CLARINET,,TBA,9,0,9,0,0,0,0,0,0,"Thomas J. Gerbino (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,84452,ARTS,2962,8,T,1,PRIVATE MUSIC LESSONS: BASSOON,,TBA,9,0,9,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),08/29-12/20,TBA,
2019,Fall,NR,84453,ARTS,2962,9,T,1,PRIVATE MUSIC LESSONS: SAX,,TBA,9,1,8,0,0,0,0,0,0,"Thomas J. Gerbino (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,84454,ARTS,2962,11,T,1,PRIVATE MUSIC LESSONS: FR HORN,,TBA,9,0,9,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),08/29-12/20,TBA,
2019,Fall,NR,84455,ARTS,2962,12,T,1,PRIVATE MUSIC LESSONS TROMBONE,,TBA,9,0,9,0,0,0,0,0,0,"Andrew Brian Larson (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,84456,ARTS,2962,13,T,1,PRIVATE MUSIC LESSONS: TUBA,,TBA,9,0,9,0,0,0,0,0,0,"Andrew Brian Larson (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,84457,ARTS,2962,14,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,7,3,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),08/29-12/20,TBA,
2019,Fall,NR,84458,ARTS,2962,15,T,1,PRIVATE MUSIC LESSONS: HARP,,TBA,9,3,6,0,0,0,0,0,0,"Karlinda D. Caldicott (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,84459,ARTS,2962,16,T,1,PRIVATE MUSIC LESSONS: PERCUSS,,TBA,9,3,6,0,0,0,0,0,0,"Graeme S. Francis (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,84460,ARTS,2962,17,T,1,PRIVATE MUSIC LESSONS: VOICE,,TBA,9,8,1,0,0,0,0,0,0,"Elissa Marie Harrigan (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,84461,ARTS,2962,18,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,9,1,0,0,0,0,0,0,"Jingwen Tu (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,85047,ARTS,2962,19,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,7,3,0,0,0,0,0,0,"Akina Yura (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2019,Fall,NR,85544,ARTS,2962,20,T,1,PRIVATE MUSIC LESSONS: TRUMPET,,TBA,10,1,9,0,0,0,0,0,0,"Omar Williams (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
