Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2018,Fall,C,65474,ARTS,1380,1,T,4,FUNDAMENTALS OF MUSIC & SOUND,TF,12:00 pm-01:50 pm,19,21,-2,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),08/30-12/21,WEST 323,
2018,Fall,NR,65215,ARTS,2010,1,T,4,INTERMEDIATE VIDEO,W,02:00 pm-05:50 pm,16,15,1,0,0,0,0,0,0,Julie Elaine Casper Roth (P),08/30-12/21,WEST 211,
2018,Fall,NR,61321,ARTS,2020,1,T,4,MUSIC AND TECHNOLOGY 1,MR,10:00 am-11:50 am,19,18,1,0,0,0,0,0,0,Justin Wen-Lo Yang (P),08/30-12/21,WEST 118,
2018,Fall,NR,62072,ARTS,2040,1,T,4,INTERMEDIATE DIGITAL IMAGING,TF,02:00 pm-03:50 pm,19,15,4,0,0,0,0,0,0,Nathan Scott Meltz (P),08/30-12/21,WEST 211,
2018,Fall,C,65033,ARTS,2070,1,T,4,GRAPHIC STORYTELLING,TF,08:00 am-09:50 am,19,19,0,0,0,0,0,0,0,Nathan Scott Meltz (P),08/30-12/21,WEST 214,
2018,Fall,C,65067,ARTS,2200,1,T,4,INTERMEDIATE DRAWING,TF,10:00 am-11:50 am,19,19,0,0,0,0,0,0,0,Kenneth A. Ragsdale (P),08/30-12/21,WEST 411,
2018,Fall,NR,64005,ARTS,2210,1,T,4,SCULPTURE I,MR,12:00 pm-01:50 pm,16,11,5,0,0,0,0,0,0,Jefferson Wille Kielwagen (P),08/30-12/21,SAGE 1211,
2018,Fall,C,65034,ARTS,2230,1,T,4,3D BOOTCAMP,TF,08:00 am-09:50 am,19,19,0,0,0,0,0,0,0,Rebekah Gamin Arcovitch (P),08/30-12/21,SAGE 2411,
2018,Fall,NR,61542,ARTS,2300,1,T,1,RENSSELAER ORCHESTRA,MR,04:00 pm-05:50 pm,75,68,7,0,0,0,0,0,0,Nicholas Jon De Maison (P),08/30-12/21,WEST 326,
2018,Fall,NR,61541,ARTS,2310,1,T,1,RENSSELAER CONCERT CHOIR,MR,07:00 pm-08:30 pm,40,23,17,0,0,0,0,0,0,Nicholas Jon De Maison (P),08/30-12/21,WEST 323,
2018,Fall,C,62643,ARTS,2340,1,T,4,INTRO TO AFRO-CUBAN PERCUSSION,T,04:00 pm-05:50 pm,12,12,0,0,0,0,0,0,0,Eddie Knowles (P),08/30-12/21,WEST 326,
2018,Fall,,,,,,,,,R,04:00 pm-05:50 pm,,,,,,,,,,Eddie Knowles (P),08/30-12/21,WEST AUD,
2018,Fall,C,65009,ARTS,2340,4,T,4,INTRO TO AFRO-CUBAN PERCUSSION,T,07:00 pm-08:50 pm,7,12,-5,0,0,0,0,0,0,Eddie Knowles (P),08/30-12/21,WEST 326,
2018,Fall,,,,,,,,,R,07:00 pm-08:50 pm,,,,,,,,,,Eddie Knowles (P),08/30-12/21,WEST AUD,
2018,Fall,NR,63494,ARTS,2350,1,T,2,CHAMBER MUSIC ENSEMBLE,T,06:00 pm-08:50 pm,40,31,9,0,0,0,0,0,0,Akina Yura (P),08/30-12/21,WEST 323,
2018,Fall,C,63628,ARTS,2360,1,T,1,ROOTS OF AFRICA MUSIC ENSEMBLE,W,07:00 pm-08:50 pm,0,4,-4,0,0,0,0,0,0,Eddie Knowles (P),08/30-12/21,WEST 326,
2018,Fall,C,65473,ARTS,2380,1,T,4,MUSIC AND SOUND I,TF,12:00 pm-01:50 pm,16,16,0,0,0,0,0,0,0,Matthew William Goodheart (P),08/30-12/21,WEST 326,
2018,Fall,NR,63937,ARTS,2540,1,T,4,THE MULTIMEDIA CENTURY,MR,02:00 pm-03:50 pm,40,37,3,0,0,0,0,0,0,Michael L. Century (P),08/30-12/21,WEST 323,Communication Intensive
2018,Fall,C,62286,ARTS,2940,0,T,1.000-6.000,STUDIES IN THE ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,08/30-12/21,TBA,
2018,Fall,NR,64638,ARTS,2962,1,T,1,PRIVATE MUSIC LESSONS: VIOLIN,,TBA,9,6,3,0,0,0,0,0,0,"Aleksandra Labinska (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,NR,64639,ARTS,2962,2,T,1,PRIVATE MUSIC LESSONS: VIOLA,,TBA,9,0,9,0,0,0,0,0,0,"Aleksandra Labinska (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,NR,64640,ARTS,2962,3,T,1,PRIVATE MUSIC LESSONS: CELLO,,TBA,9,3,6,0,0,0,0,0,0,"Margaret Conley Harwood (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,NR,64641,ARTS,2962,4,T,1,PRIVATE MUSIC LESSONS: BASS,,TBA,9,0,9,0,0,0,0,0,0,"Patrick O'Connell (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,NR,64642,ARTS,2962,5,T,1,PRIVATE MUSIC LESSONS: FLUTE,,TBA,9,2,7,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,NR,64643,ARTS,2962,6,T,1,PRIVATE MUSIC LESSONS: OBOE,,TBA,9,2,7,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,NR,64644,ARTS,2962,7,T,1,PRIVATE MUSIC LESSONS CLARINET,,TBA,9,1,8,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,NR,64645,ARTS,2962,8,T,1,PRIVATE MUSIC LESSONS: BASSOON,,TBA,9,0,9,0,0,0,0,0,0,Nicholas Jon De Maison (P),08/30-12/21,TBA,
2018,Fall,NR,64646,ARTS,2962,9,T,1,PRIVATE MUSIC LESSONS: SAX,,TBA,9,0,9,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,NR,64648,ARTS,2962,11,T,1,PRIVATE MUSIC LESSONS: FR HORN,,TBA,9,0,9,0,0,0,0,0,0,Nicholas Jon De Maison (P),08/30-12/21,TBA,
2018,Fall,NR,64649,ARTS,2962,12,T,1,PRIVATE MUSIC LESSONS TROMBONE,,TBA,9,0,9,0,0,0,0,0,0,"Andrew Brian Larson (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,NR,64650,ARTS,2962,13,T,1,PRIVATE MUSIC LESSONS: TUBA,,TBA,9,0,9,0,0,0,0,0,0,"Andrew Brian Larson (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,NR,64651,ARTS,2962,14,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,7,6,1,0,0,0,0,0,0,"Julia Anne Kitty Isabelle Den Boer (P), Michael L. Century",08/30-12/21,TBA,
2018,Fall,NR,64652,ARTS,2962,15,T,1,PRIVATE MUSIC LESSONS: HARP,,TBA,9,1,8,0,0,0,0,0,0,Karlinda D. Caldicott (P),08/30-12/21,TBA,
2018,Fall,NR,64653,ARTS,2962,16,T,1,PRIVATE MUSIC LESSONS: PERCUSS,,TBA,9,3,6,0,0,0,0,0,0,Graeme S. Francis (P),08/30-12/21,TBA,
2018,Fall,NR,64654,ARTS,2962,17,T,1,PRIVATE MUSIC LESSONS: VOICE,,TBA,9,8,1,0,0,0,0,0,0,"Elissa Marie Harrigan (P), Nicholas Jon De Maison",08/30-12/21,TBA,
2018,Fall,C,64655,ARTS,2962,18,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,7,7,0,0,0,0,0,0,0,"Jingwen Tu (P), Michael L. Century",08/30-12/21,TBA,
2018,Fall,NR,65374,ARTS,2962,19,T,1,PRIVATE MUSIC LESSONS: PIANO,,08:00 am-08:01 am,7,5,2,0,0,0,0,0,0,"Akina Yura (P), Michael L. Century",08/30-12/21,TBA,
2018,Fall,NR,64261,ARTS,2963,1,T,4,DESIGNING MUSICAL GAMES,MR,12:00 pm-01:50 pm,19,15,4,0,0,0,0,0,0,Robert Kyle Hamilton (P),08/30-12/21,SAGE 2411,
2018,Fall,NR,64835,ARTS,2964,1,T,1,CONTEMPORARY IMPROV ENSEMBLE,MR,06:00 pm-07:50 pm,19,5,14,0,0,0,0,0,0,Matthew William Goodheart (P),08/30-12/21,WEST,
2018,Fall,C,65223,ARTS,2966,1,T,4,SOUND RECORDING & PRODUCTION,MR,12:00 pm-01:50 pm,16,16,0,0,0,0,0,0,0,Justin Wen-Lo Yang (P),08/30-12/21,WEST 118,
2018,Fall,NR,65013,ARTS,4040,1,T,4,RETHINKING DOCUMENTARY:VIDEO PRODUCTION,MR,12:00 pm-01:50 pm,19,6,13,0,0,0,19,6,13,Branda Miller (P),08/30-12/21,WEST 214,
2018,Fall,NR,63938,ARTS,4070,1,T,4,3D ANIMATION,TF,12:00 pm-01:50 pm,19,18,1,0,0,0,0,0,0,Silvia Ruzanka (P),08/30-12/21,SAGE 2411,
2018,Fall,NR,64506,ARTS,4210,1,T,4,SCULPTURE II,MR,04:00 pm-05:50 pm,16,12,4,0,0,0,0,0,0,Jefferson Wille Kielwagen (P),08/30-12/21,SAGE 1211,
2018,Fall,NR,65068,ARTS,4220,1,T,4,PAINTING,MR,12:00 pm-01:50 pm,12,8,4,0,0,0,19,11,8,Caren Canier (P),08/30-12/21,WEST 411,
2018,Fall,NR,65069,ARTS,4220,2,T,4,PAINTING,MR,12:00 pm-01:50 pm,4,2,2,0,0,0,19,11,8,Caren Canier (P),08/30-12/21,WEST 411,
2018,Fall,NR,65071,ARTS,4260,1,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,MR,10:00 am-11:50 am,12,8,4,0,0,0,19,8,11,Caren Canier (P),08/30-12/21,WEST 411,
2018,Fall,NR,65072,ARTS,4260,2,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,MR,10:00 am-11:50 am,4,0,4,0,0,0,19,8,11,Caren Canier (P),08/30-12/21,WEST 411,
2018,Fall,NR,64510,ARTS,4390,1,T,4,COMPOSITION SEMINAR,W,12:00 pm-03:50 pm,19,5,14,0,0,0,19,5,14,Christopher James Fisher-Lochhead (P),08/30-12/21,WEST 326,
2018,Fall,C,63940,ARTS,4840,1,T,4,CREATIVE SEMINAR I,MR,02:00 pm-03:50 pm,19,21,-2,0,0,0,0,0,0,Branda Miller (P),08/30-12/21,WEST 113,
2018,Fall,C,62287,ARTS,4940,0,T,1.000-6.000,STUDIES IN THE ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,08/30-12/21,TBA,
2018,Fall,C,64664,ARTS,4961,1,T,4,DEEP LISTENING MOVEMENT EXPLOR,MR,02:00 pm-03:50 pm,10,13,-3,0,0,0,15,13,2,Tomie Hahn (P),08/30-12/21,WEST 326,
2018,Fall,NR,65168,ARTS,4962,1,T,4,IRS: SONIFICATION ART & SCI.,MR,02:00 pm-03:50 pm,19,7,12,0,0,0,19,10,9,Robert Kyle Hamilton (P),08/30-12/21,SAGE 4112,
2018,Fall,NR,65170,ARTS,4963,1,T,4,AR DESIGN - CULTURAL HERITAGE,W,12:00 pm-03:50 pm,19,5,14,0,0,0,19,7,12,Rebecca Kane Rouse (P),08/30-12/21,SAGE 3205,
2018,Fall,NR,65172,ARTS,4964,1,T,4,3D TECHNICAL DIRECTION,TF,10:00 am-11:50 am,19,11,8,0,0,0,0,0,0,Benjamin Chia-Ming Chang (P),08/30-12/21,SAGE 2411,
2018,Fall,NR,65184,ARTS,4965,1,T,4,BIOPUNK: ARTS LAB PRACTICES,W,02:00 pm-05:50 pm,19,6,13,0,0,0,19,7,12,Kathryn High (P),08/30-12/21,WEST 112,
2018,Fall,NR,65213,ARTS,6050,1,T,4,RETHINKING DOCUMENTARY: VIDEO PRODUCTION,MR,12:00 pm-01:50 pm,19,0,19,0,0,0,19,6,13,Branda Miller (P),08/30-12/21,WEST 214,
2018,Fall,NR,65070,ARTS,6220,1,T,4,PAINTING,MR,12:00 pm-01:50 pm,3,1,2,0,0,0,19,11,8,Caren Canier (P),08/30-12/21,WEST 411,
2018,Fall,NR,65073,ARTS,6260,1,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,MR,10:00 am-11:50 am,3,0,3,0,0,0,19,8,11,Caren Canier (P),08/30-12/21,WEST 411,
2018,Fall,C,63629,ARTS,6400,1,T,4,EXPERIMENTAL GAME DESIGN,W,12:00 pm-03:50 pm,3,0,3,2,0,2,19,25,-6,Silvia Ruzanka (P),08/30-12/21,SAGE 2411,
2018,Fall,NR,64726,ARTS,6570,1,T,3,RESEARCH METHODS,R,09:00 am-11:50 am,19,4,15,0,0,0,19,6,13,Michael L. Century (P),08/30-12/21,WEST 413,
2018,Fall,NR,64289,ARTS,6900,1,T,3,ARTS GRADUATE COLLOQUIUM,W,11:30 am-02:20 pm,15,6,9,0,0,0,0,0,0,Maryanne Staniszewski (P),08/30-12/21,WEST 113,
2018,Fall,C,62288,ARTS,6940,0,T,1.000-6.000,STUDIES IN ELECTRONIC ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,08/30-12/21,TBA,
2018,Fall,NR,64627,ARTS,6960,1,T,4,COMPOSITION SEMINAR,W,12:00 pm-03:50 pm,19,0,19,0,0,0,19,5,14,Christopher James Fisher-Lochhead (P),08/30-12/21,WEST 326,
2018,Fall,NR,64665,ARTS,6961,1,T,4,DEEP LISTENING MOVEMENT EXPLOR,MR,02:00 pm-03:50 pm,5,0,5,0,0,0,15,13,2,Tomie Hahn (P),08/30-12/21,WEST 326,
2018,Fall,NR,65169,ARTS,6962,1,T,4,IRS: SONIFICATION ART & SCI.,MR,02:00 pm-03:50 pm,19,3,16,0,0,0,19,10,9,Robert Kyle Hamilton (P),08/30-12/21,SAGE 4112,
2018,Fall,NR,65171,ARTS,6963,1,T,4,AR DESIGN - CULTRUAL HERITAGE,W,12:00 pm-03:50 pm,19,2,17,0,0,0,19,7,12,Rebecca Kane Rouse (P),08/30-12/21,SAGE 3205,
2018,Fall,NR,65214,ARTS,6965,1,T,4,BIOPUNK: ARTS LAB PRACTICES,W,02:00 pm-05:50 pm,19,1,18,0,0,0,19,7,12,Kathryn High (P),08/30-12/21,WEST 112,
2018,Fall,NR,63738,ARTS,6990,1,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kathleen Ruiz (P),08/30-12/21,TBA,
2018,Fall,C,62499,ARTS,6990,2,T,1.000-9.000,MASTER'S THESIS,,TBA,0,0,0,0,0,0,0,0,0,TBA,08/30-12/21,TBA,
2018,Fall,NR,62667,ARTS,6990,3,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Igor Vamos (P),08/30-12/21,TBA,
2018,Fall,NR,61351,ARTS,6990,4,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kathryn High (P),08/30-12/21,TBA,
2018,Fall,NR,62684,ARTS,6990,5,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Curtis Bahn (P),08/30-12/21,TBA,
2018,Fall,NR,63149,ARTS,6990,6,T,1.000-9.000,MASTER'S THESIS,,TBA,5,0,5,0,0,0,0,0,0,Tomie Hahn (P),08/30-12/21,TBA,
2018,Fall,NR,62768,ARTS,6990,8,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Michael L. Century (P),08/30-12/21,TBA,
2018,Fall,NR,62767,ARTS,6990,9,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Branda Miller (P),08/30-12/21,TBA,
2018,Fall,NR,63374,ARTS,6990,10,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Benjamin Chia-Ming Chang (P),08/30-12/21,TBA,
2018,Fall,NR,62106,ARTS,6990,11,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Shawn A. Lawson (P),08/30-12/21,TBA,
2018,Fall,NR,63807,ARTS,6990,12,T,1.000-9.000,MASTER'S THESIS,,TBA,1,0,1,0,0,0,0,0,0,TBA,08/30-12/21,TBA,
2018,Fall,NR,64306,ARTS,6990,13,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Silvia Ruzanka (P),08/30-12/21,TBA,
2018,Fall,NR,64426,ARTS,6990,14,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kenneth A. Ragsdale (P),08/30-12/21,TBA,
2018,Fall,NR,62552,ARTS,9990,1,T,1.000-12.000,DISSERTATION,,TBA,10,2,8,0,0,0,0,0,0,Maryanne Staniszewski (P),08/30-12/21,TBA,
2018,Fall,NR,62553,ARTS,9990,2,T,1.000-12.000,DISSERTATION,,TBA,10,3,7,0,0,0,0,0,0,Curtis Bahn (P),08/30-12/21,TBA,
2018,Fall,NR,65307,ARTS,9990,3,T,1.000-12.000,DISSERTATION,,TBA,10,0,10,0,0,0,0,0,0,Robert Kyle Hamilton (P),08/30-12/21,TBA,
2018,Fall,NR,63317,ARTS,9990,4,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Tomie Hahn (P),08/30-12/21,TBA,
2018,Fall,NR,63718,ARTS,9990,6,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Michael L. Century (P),08/30-12/21,TBA,
2018,Fall,NR,63721,ARTS,9990,7,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Robert F. Nideffer (P),08/30-12/21,TBA,
2018,Fall,NR,64049,ARTS,9990,8,T,1.000-12.000,DISSERTATION,,TBA,10,4,6,0,0,0,0,0,0,Kathryn High (P),08/30-12/21,TBA,
