Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2018,Spring,NR,54758,ARTS,1030,1,T,4,DIGITAL FILMMAKING,MR,06:00 pm-07:50 pm,19,17,2,0,0,0,0,0,0,Igor Vamos (P),01/16-05/11,WEST 211,
2018,Spring,NR,55720,ARTS,1030,2,T,4,DIGITAL FILMMAKING,MR,06:00 pm-07:50 pm,19,13,6,0,0,0,0,0,0,Elizabeth Press (P),01/16-05/11,WEST 211,
2018,Spring,C,55721,ARTS,1030,3,T,4,DIGITAL FILMMAKING,MR,04:00 pm-05:50 pm,19,19,0,0,0,0,0,0,0,Elizabeth Press (P),01/16-05/11,WEST 211,
2018,Spring,NR,54836,ARTS,1050,1,T,4,ART HISTORY: PALEOLITHIC TO CONTEMPORARY,TF,02:00 pm-03:50 pm,60,54,6,0,0,0,0,0,0,Jefferson Wille Kielwagen (P),01/16-05/11,GREENE 120,Communication Intensive
2018,Spring,NR,53804,ARTS,1200,1,T,4,BASIC DRAWING,MR,02:00 pm-03:50 pm,19,16,3,19,3,16,0,0,0,Kenneth A. Ragsdale (P),01/16-05/11,WEST 411,
2018,Spring,NR,53666,ARTS,1200,2,T,4,BASIC DRAWING,TF,12:00 pm-01:50 pm,18,17,1,19,7,12,0,0,0,Kenneth A. Ragsdale (P),01/16-05/11,WEST 411,
2018,Spring,C,55545,ARTS,1960,1,T,4,FUNDAMENTALS OF MUSIC & SOUND,MR,12:00 pm-01:50 pm,19,19,0,10,2,8,0,0,0,Matthew William Goodheart (P),01/16-05/11,WEST 323,
2018,Spring,C,55333,ARTS,2070,1,T,4,GRAPHIC STORYTELLING,TF,08:00 am-09:50 am,19,20,-1,0,0,0,0,0,0,Nathan Scott Meltz (P),01/16-05/11,SAGE 2411,
2018,Spring,NR,54847,ARTS,2150,1,T,4,MUSIC AND SOUND II,TF,12:00 pm-01:50 pm,19,12,7,0,0,0,0,0,0,Nina Carmela Young (P),01/16-05/11,WEST 323,
2018,Spring,NR,55334,ARTS,2210,1,T,4,SCULPTURE I,MR,12:00 pm-01:50 pm,16,15,1,0,0,0,0,0,0,Jefferson Wille Kielwagen (P),01/16-05/11,SAGE 1211,
2018,Spring,C,51301,ARTS,2210,2,T,4,SCULPTURE I,MR,04:00 pm-05:50 pm,16,16,0,0,0,0,0,0,0,Jefferson Wille Kielwagen (P),01/16-05/11,SAGE 1211,
2018,Spring,C,54835,ARTS,2230,1,T,4,3D BOOTCAMP,TF,02:00 pm-03:50 pm,13,15,-2,0,0,0,19,23,-4,Benjamin Chia-Ming Chang (P),01/16-05/11,SAGE 2411,
2018,Spring,C,55335,ARTS,2230,2,T,4,3D BOOTCAMP,TF,02:00 pm-03:50 pm,6,8,-2,0,0,0,19,23,-4,Benjamin Chia-Ming Chang (P),01/16-05/11,SAGE 2411,
2018,Spring,NR,51501,ARTS,2300,1,T,1,RENSSELAER ORCHESTRA,MR,04:00 pm-05:50 pm,60,47,13,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/16-05/11,WEST 323,
2018,Spring,NR,51500,ARTS,2310,1,T,1,RENSSELAER CONCERT CHOIR,MR,07:00 pm-08:50 pm,40,23,17,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/16-05/11,WEST 112,
2018,Spring,C,53633,ARTS,2340,1,T,4,INTRO TO AFRO-CUBAN PERCUSSION,T,04:00 pm-05:50 pm,12,12,0,0,0,0,0,0,0,Eddie Knowles (P),01/16-05/11,WEST 326,
2018,Spring,,,,,,,,,R,04:00 pm-05:50 pm,,,,,,,,,,Eddie Knowles (P),01/16-05/11,WEST AUD,
2018,Spring,C,55338,ARTS,2340,4,T,4,INTRO TO AFRO-CUBAN PERCUSSION,T,07:00 pm-08:50 pm,12,12,0,0,0,0,0,0,0,Eddie Knowles (P),01/16-05/11,WEST 326,
2018,Spring,,,,,,,,,R,07:00 pm-08:50 pm,,,,,,,,,,Eddie Knowles (P),01/16-05/11,WEST 326,
2018,Spring,NR,53805,ARTS,2350,1,T,2,CHAMBER MUSIC ENSEMBLE,MR,02:00 pm-03:50 pm,40,34,6,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/16-05/11,WEST 323,
2018,Spring,C,53810,ARTS,2360,1,T,1,ROOTS OF AFRICA MUSIC ENSEMBLE,W,07:00 pm-08:50 pm,0,7,-7,0,0,0,0,0,0,Eddie Knowles (P),01/16-05/11,WEST 326,
2018,Spring,NR,54760,ARTS,2500,1,T,4,HISTORY OF WESTERN MUSIC,TF,02:00 pm-03:50 pm,50,37,13,0,0,0,0,0,0,Michael L. Century (P),01/16-05/11,WEST 323,
2018,Spring,NR,55341,ARTS,2520,1,T,4,WORLD MUSIC,MR,10:00 am-11:50 am,19,18,1,0,0,0,0,0,0,Tomie Hahn (P),01/16-05/11,WEST 326,
2018,Spring,NR,53315,ARTS,2540,1,T,4,THE MULTIMEDIA CENTURY,MR,02:00 pm-03:50 pm,19,18,1,0,0,0,0,0,0,Maryanne Staniszewski (P),01/16-05/11,WEST 112,Communication Intensive
2018,Spring,C,51564,ARTS,2940,0,T,1,INDEPENDENT STUDY IN ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,01/16-05/11,TBA,
2018,Spring,NR,54839,ARTS,2960,1,T,4,RADICAL GRAPHIC/SCREENPRINTING,TF,02:00 pm-03:50 pm,15,10,5,0,0,0,0,0,0,Nathan Scott Meltz (P),01/16-05/11,SAGE 1211,
2018,Spring,NR,54840,ARTS,2961,1,T,1,ENSEMBLE NONLINEAR,W,12:00 pm-03:50 pm,19,2,17,0,0,0,10,4,6,Robert Kyle Hamilton (P),01/16-05/11,WEST 118,
2018,Spring,NR,54974,ARTS,2962,1,T,1,PRIVATE MUSIC LESSON: VIOLIN,,TBA,12,6,6,0,0,0,0,0,0,Aleksandra Labinska (P),01/16-05/11,TBA,
2018,Spring,NR,54996,ARTS,2962,2,T,1,PRIVATE MUSIC LESSONS: VIOLA,,TBA,12,0,12,0,0,0,0,0,0,"Aleksandra Labinska (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,54997,ARTS,2962,3,T,1,PRIVATE MUSIC LESSONS: CELLO,,TBA,12,5,7,0,0,0,0,0,0,"Margaret Conley Harwood (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,54998,ARTS,2962,4,T,1,PRIVATE MUSIC LESSONS: BASS,,TBA,12,0,12,0,0,0,0,0,0,"Patrick O'Connell (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,54999,ARTS,2962,5,T,1,PRIVATE MUSIC LESSONS: FLUTE,,TBA,12,2,10,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,55000,ARTS,2962,6,T,1,PRIVATE MUSIC LESSONS: OBOE,,TBA,12,0,12,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,55001,ARTS,2962,7,T,1,PRIVATE MUSIC LESSONS:CLARINET,,TBA,12,1,11,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,55002,ARTS,2962,8,T,1,PRIVATE MUSIC LESSONS: BASSOON,,TBA,12,0,12,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/16-05/11,TBA,
2018,Spring,NR,55003,ARTS,2962,9,T,1,PRIVATE MUSIC LESSONS: SAX,,TBA,12,0,12,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,55005,ARTS,2962,11,T,1,PRIVATE MUSIC LESSONS:FR HORN,,TBA,12,0,12,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/16-05/11,TBA,
2018,Spring,NR,55006,ARTS,2962,12,T,1,PRIVATE MUSIC LESSONS:TROMBONE,,TBA,12,0,12,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/16-05/11,TBA,
2018,Spring,NR,55007,ARTS,2962,13,T,1,PRIVATE MUSIC LESSONS: TUBA,,TBA,12,0,12,0,0,0,0,0,0,"Andrew Brian Larson (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,55008,ARTS,2962,14,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,12,8,4,0,0,0,0,0,0,"Julia Anne Kitty Isabelle Den Boer (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,55009,ARTS,2962,15,T,1,PRIVATE MUSIC LESSONS: HARP,,TBA,12,2,10,0,0,0,0,0,0,"Karlinda D. Caldicott (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,55010,ARTS,2962,16,T,1,PRIVATE MUSIC LESSONS:PERCUSS.,,TBA,12,1,11,0,0,0,0,0,0,"Graeme S. Francis (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,55011,ARTS,2962,17,T,1,PRIVATE MUSIC LESSONS: VOICE,,TBA,12,10,2,0,0,0,0,0,0,"Elissa Marie Harrigan (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,C,55211,ARTS,2962,18,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,12,13,-1,0,0,0,0,0,0,"Jingwen Tu (P), Nicholas Jon De Maison",01/16-05/11,TBA,
2018,Spring,NR,55546,ARTS,2963,1,T,2,CONTEMPORARY IMPROV ENSEMBLE,MW,06:00 pm-07:50 pm,19,10,9,0,0,0,0,0,0,Matthew William Goodheart (P),01/16-05/11,WEST 326,
2018,Spring,NR,55548,ARTS,2964,1,T,4,SOUND RECORDING & PRODUCTION,TF,02:00 pm-03:50 pm,19,18,1,0,0,0,0,0,0,Justin Wen-Lo Yang (P),01/16-05/11,WEST 211,
2018,Spring,NR,55695,ARTS,2964,2,T,4,SOUND RECORDING & PRODUCTION,TF,12:00 pm-01:50 pm,19,17,2,0,0,0,0,0,0,Justin Wen-Lo Yang (P),01/16-05/11,WEST 211,
2018,Spring,NR,51292,ARTS,4060,1,T,4,3D VISUAL EFFECTS,TF,10:00 am-11:50 am,19,9,10,0,0,0,0,0,0,Shawn A. Lawson (P),01/16-05/11,SAGE 2411,
2018,Spring,NR,53848,ARTS,4080,1,T,4,"ART, COMMUNITY AND TECHNOLOGY",MR,12:00 pm-01:50 pm,23,9,14,0,0,0,26,10,16,Branda Miller (P),01/16-05/11,WEST 211,
2018,Spring,NR,54761,ARTS,4130,1,T,4,NEW MEDIA THEORY,TF,10:00 am-11:50 am,16,14,2,0,0,0,0,0,0,Michael L. Century (P),01/16-05/11,WEST 112,Communication Intensive
2018,Spring,NR,54993,ARTS,4160,1,T,4,MUSIC AND TECHNOLOGY II,MR,12:00 pm-01:50 pm,19,9,10,0,0,0,19,10,9,Robert Kyle Hamilton (P),01/16-05/11,WEST 118,
2018,Spring,NR,53807,ARTS,4200,1,T,4,ADVANCED DRAWING,TF,10:00 am-11:50 am,19,18,1,0,0,0,0,0,0,Kenneth A. Ragsdale (P),01/16-05/11,WEST 411,
2018,Spring,NR,53808,ARTS,4220,1,T,4,PAINTING,MR,12:00 pm-01:50 pm,12,7,5,0,0,0,0,0,0,Caren Canier (P),01/16-05/11,WEST 411,
2018,Spring,C,55342,ARTS,4220,2,T,4,PAINTING,MR,12:00 pm-01:50 pm,4,4,0,0,0,0,0,0,0,Caren Canier (P),01/16-05/11,WEST 411,
2018,Spring,C,55220,ARTS,4230,1,T,4,INFLATABLE SCULPTURE,T,06:00 pm-09:50 pm,16,21,-5,0,0,0,0,0,0,Igor Vamos (P),01/16-05/11,WEST 211,
2018,Spring,NR,54762,ARTS,4240,1,T,4,ECO CHIC: LIVING ART,MR,02:00 pm-03:50 pm,16,13,3,0,0,0,0,0,0,Kathryn High (P),01/16-05/11,WEST 211,
2018,Spring,C,54549,ARTS,4260,1,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,MR,10:00 am-11:50 am,12,12,0,0,0,0,0,0,0,Caren Canier (P),01/16-05/11,WEST 411,
2018,Spring,C,55343,ARTS,4260,2,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,MR,10:00 am-11:50 am,4,4,0,0,0,0,0,0,0,Caren Canier (P),01/16-05/11,WEST 411,
2018,Spring,NR,55364,ARTS,4460,1,T,4,ANIMATION PRODUCTION,TF,12:00 pm-01:50 pm,19,15,4,0,0,0,0,0,0,Silvia Ruzanka (P),01/16-05/11,SAGE 2411,
2018,Spring,C,53809,ARTS,4850,1,T,4,CREATIVE SEMINAR II,MR,02:00 pm-03:50 pm,25,25,0,0,0,0,0,0,0,Branda Miller (P),01/16-05/11,WEST 214,
2018,Spring,NR,54078,ARTS,4860,1,T,4,ADVANCED DIGITAL IMAGING,TR,06:00 pm-07:50 pm,16,12,4,0,0,0,0,0,0,Kathleen Ruiz (P),01/16-05/11,WEST 214,
2018,Spring,C,51565,ARTS,4940,0,T,1.000-6.000,STUDIES IN THE ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,01/16-05/11,TBA,
2018,Spring,NR,54841,ARTS,4961,1,T,4,ENSEMBLE NONLINEAR,W,12:00 pm-03:50 pm,10,2,8,0,0,0,10,4,6,Robert Kyle Hamilton (P),01/16-05/11,WEST 118,
2018,Spring,NR,54843,ARTS,4962,1,T,4,AR DESIGN FOR CULTURE HERITAGE,W,12:00 pm-03:50 pm,19,10,9,0,0,0,19,13,6,Rebecca Kane Rouse (P),01/16-05/11,WEST 112,
2018,Spring,NR,54845,ARTS,4964,1,T,4,DEEP LISTENING-CREATIVE COLLAB,M,12:00 pm-03:50 pm,25,20,5,0,0,0,30,21,9,Curtis Bahn (P),01/16-05/11,WEST 326,
2018,Spring,NR,55612,ARTS,6080,1,T,3,GRADUATE STUDIO CRITIQUE,M,10:00 am-12:50 pm,10,1,9,0,0,0,0,0,0,Kathryn High (P),01/16-05/11,WEST 113,
2018,Spring,NR,55558,ARTS,6110,1,T,3,ELECTRONIC ARTS OVERVIEW,M,06:00 pm-08:50 pm,10,6,4,0,0,0,0,0,0,Maryanne Staniszewski (P),01/16-05/11,WEST 113,
2018,Spring,NR,54837,ARTS,6130,1,T,4,NEW MEDIA THEORY,TF,10:00 am-11:50 am,3,2,1,0,0,0,0,0,0,Michael L. Century (P),01/16-05/11,WEST 112,
2018,Spring,NR,55549,ARTS,6160,1,T,4,ADV COMPUTER MUSIC COMP & PERF,MR,12:00 pm-01:50 pm,19,1,18,0,0,0,19,10,9,Robert Kyle Hamilton (P),01/16-05/11,WEST 118,
2018,Spring,C,54097,ARTS,6200,1,T,4,ADVANCED DRAWING,TF,10:00 am-11:50 am,0,0,0,0,0,0,0,0,0,Kenneth A. Ragsdale (P),01/16-05/11,WEST 411,
2018,Spring,NR,54080,ARTS,6220,1,T,4,PAINTING,MR,12:00 pm-01:50 pm,3,1,2,0,0,0,0,0,0,Caren Canier (P),01/16-05/11,WEST 411,
2018,Spring,C,55221,ARTS,6230,1,T,4,INFLATABLE SCULPTURE,T,06:00 pm-09:50 pm,3,3,0,0,0,0,0,0,0,Igor Vamos (P),01/16-05/11,WEST 211,
2018,Spring,NR,54763,ARTS,6240,1,T,4,ECO CHIC: LIVING ART,MR,02:00 pm-03:50 pm,3,1,2,0,0,0,0,0,0,Kathryn High (P),01/16-05/11,WEST 211,
2018,Spring,NR,55344,ARTS,6250,1,T,4,"ART, COMMUNITY AND TECHNOLOGY",MR,12:00 pm-01:50 pm,3,1,2,0,0,0,26,10,16,Branda Miller (P),01/16-05/11,WEST 211,
2018,Spring,NR,54550,ARTS,6260,1,T,3,LIFE DRAWING AND ANATOMY FOR ARTISTS,MR,10:00 am-11:50 am,3,0,3,0,0,0,0,0,0,Caren Canier (P),01/16-05/11,WEST 411,
2018,Spring,NR,53850,ARTS,6400,1,T,4,EXPERIMENTAL GAME DESIGN,W,02:00 pm-05:50 pm,3,1,2,0,0,0,20,18,2,Kathleen Ruiz (P),01/16-05/11,SAGE 2411,
2018,Spring,NR,54079,ARTS,6860,1,T,3,ADVANCED DIGITAL IMAGING,TR,06:00 pm-07:50 pm,4,1,3,0,0,0,0,0,0,Kathleen Ruiz (P),01/16-05/11,WEST 214,
2018,Spring,NR,53522,ARTS,6900,1,T,3,ARTS GRADUATE COLLOQUIUM,M,10:00 am-12:50 pm,12,6,6,0,0,0,0,0,0,Kathryn High (P),01/16-05/11,WEST 113,
2018,Spring,C,51566,ARTS,6940,0,T,1.000-6.000,STUDIES IN ELECTRONIC ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,01/16-05/11,TBA,
2018,Spring,NR,54842,ARTS,6961,1,T,4,ENSEMBLE NONLINEAR,W,12:00 pm-03:50 pm,10,0,10,0,0,0,10,4,6,Robert Kyle Hamilton (P),01/16-05/11,WEST 118,
2018,Spring,NR,55543,ARTS,6962,1,T,4,AR DESIGN FOR CULTURE HERITAGE,W,12:00 pm-03:50 pm,19,3,16,0,0,0,19,13,6,Rebecca Kane Rouse (P),01/16-05/11,WEST 112,
2018,Spring,NR,54846,ARTS,6964,1,T,4,DEEP LISTENING-CREATIVE COLLAB,M,12:00 pm-03:50 pm,5,1,4,0,0,0,30,21,9,Curtis Bahn (P),01/16-05/11,WEST 326,
2018,Spring,NR,52486,ARTS,6990,1,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kathryn High (P),01/16-05/11,TBA,
2018,Spring,NR,52546,ARTS,6990,2,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Robert F. Nideffer (P),01/16-05/11,TBA,
2018,Spring,NR,52696,ARTS,6990,3,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Igor Vamos (P),01/16-05/11,TBA,
2018,Spring,NR,51316,ARTS,6990,4,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Tomie Hahn (P),01/16-05/11,TBA,
2018,Spring,NR,52779,ARTS,6990,5,T,1.000-9.000,MASTER'S THESIS,,TBA,10,1,9,0,0,0,0,0,0,Curtis Bahn (P),01/16-05/11,TBA,
2018,Spring,NR,53371,ARTS,6990,6,T,1.000-9.000,MASTER'S THESIS,,TBA,10,1,9,0,0,0,0,0,0,Michael L. Century (P),01/16-05/11,TBA,
2018,Spring,NR,53701,ARTS,6990,7,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Benjamin Chia-Ming Chang (P),01/16-05/11,TBA,
2018,Spring,NR,52318,ARTS,6990,8,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Shawn A. Lawson (P),01/16-05/11,TBA,
2018,Spring,NR,52706,ARTS,6990,9,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Branda Miller (P),01/16-05/11,TBA,
2018,Spring,NR,54116,ARTS,6990,10,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kathleen Ruiz (P),01/16-05/11,TBA,
2018,Spring,NR,54131,ARTS,6990,11,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,TBA,01/16-05/11,TBA,
2018,Spring,NR,54849,ARTS,6990,12,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Silvia Ruzanka (P),01/16-05/11,TBA,
2018,Spring,NR,54850,ARTS,6990,13,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kenneth A. Ragsdale (P),01/16-05/11,TBA,
2018,Spring,NR,52853,ARTS,9990,1,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Maryanne Staniszewski (P),01/16-05/11,TBA,
2018,Spring,NR,52930,ARTS,9990,2,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Curtis Bahn (P),01/16-05/11,TBA,
2018,Spring,NR,53593,ARTS,9990,3,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Tomie Hahn (P),01/16-05/11,TBA,
2018,Spring,NR,53909,ARTS,9990,4,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Michael L. Century (P),01/16-05/11,TBA,
2018,Spring,NR,53924,ARTS,9990,5,T,1.000-12.000,DISSERTATION,,TBA,10,0,10,0,0,0,0,0,0,Robert F. Nideffer (P),01/16-05/11,TBA,
2018,Spring,NR,55702,ARTS,9990,6,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/16-05/11,TBA,
2018,Spring,C,53999,ARTS,9990,8,T,1.000-12.000,DISSERTATION,,TBA,7,7,0,0,0,0,0,0,0,Kathryn High (P),01/16-05/11,TBA,
