Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2022,Fall,NR,59186,ARTS,2750,14,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,9,1,0,0,0,0,0,0,"Chrysi Nanou (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2022,Fall,NR,59187,ARTS,2750,15,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,5,5,0,0,0,0,0,0,"Akina Yura (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2022,Fall,C,59188,ARTS,2750,16,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,10,0,0,0,0,0,0,0,"Jingwen Tu (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2022,Fall,NR,59366,ARTS,2750,17,T,1,PRIVATE MUSIC LESSON: TROMBONE,,TBA,10,0,10,0,0,0,0,0,0,"Charles W. Olencki (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2022,Fall,NR,59367,ARTS,2750,18,T,1,PRIVATE MUSIC LESSONS: TUBA,,TBA,10,0,10,0,0,0,0,0,0,"Charles W. Olencki (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2022,Fall,NR,59369,ARTS,2750,19,T,1,PRIVATE MUSIC LESSONS: GUITAR,,TBA,10,9,1,0,0,0,0,0,0,"Paul J. Quigley (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2022,Fall,NR,59370,ARTS,2750,20,T,1,MUSIC LESSONS: EUPHONIUM,,TBA,10,0,10,0,0,0,0,0,0,"Charles W. Olencki (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2022,Fall,NR,59371,ARTS,2750,21,T,1,MUSIC LESSONS: JAZZ IMPROV,,TBA,10,1,9,0,0,0,0,0,0,"Matthew P. Steckler (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2022,Fall,NR,59372,ARTS,2750,22,T,1,MUSIC LESSONS: JAZZ SAX,,TBA,10,2,8,0,0,0,0,0,0,"Matthew P. Steckler (P), Christopher James Fisher-Lochhead",08/29-12/20,TBA,
2022,Fall,NR,59375,ARTS,2960,1,T,4,ART OF SONGWRITING,MR,02:00 pm-03:50 pm,19,18,1,0,0,0,0,0,0,Ross A. Rice (P),08/29-12/20,DARRIN 174,
2022,Fall,NR,59893,ARTS,2961,1,T,1,JAZZ ENSEMBLE,T,05:00 pm-07:50 pm,29,12,17,0,0,0,0,0,0,Jillian Grace Willis (P),08/29-12/20,WEST 326,
2022,Fall,NR,59904,ARTS,2962,1,T,1,PERCUSSION ENSEMBLE,W,12:00 pm-02:50 pm,19,5,14,0,0,0,0,0,0,"Mark Foster (P), Christopher James Fisher-Lochhead",08/29-12/20,WEST 326,
2022,Fall,NR,57619,ARTS,4070,1,T,4,3D ANIMATION,TF,12:00 pm-01:50 pm,19,14,5,0,0,0,0,0,0,"Silvia Ruzanka (P), Claire M. Thomas",08/29-12/20,SAGE 2411,
2022,Fall,NR,59508,ARTS,4120,1,T,4,BIOPUNK: ARTS LAB PRACTICE,MR,10:00 am-11:50 am,19,17,2,0,0,0,19,18,1,Kathryn High (P),08/29-12/20,WEST 214,
2022,Fall,NR,59381,ARTS,4210,1,T,4,SCULPTURE II,MR,02:00 pm-03:50 pm,16,6,10,0,0,0,0,0,0,Jefferson Wille Kielwagen (P),08/29-12/20,SAGE 1211,
2022,Fall,NR,58359,ARTS,4220,1,T,4,PAINTING,TR,04:00 pm-05:50 pm,19,11,8,0,0,0,0,0,0,Monica A. Hughes (P),08/29-12/20,WEST 411,
2022,Fall,NR,59890,ARTS,4260,1,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,TF,12:00 pm-01:50 pm,19,9,10,0,0,0,0,0,0,Jennifer Mae Kemp (P),08/29-12/20,WEST 411,
2022,Fall,NR,59659,ARTS,4280,1,T,4,3D TECHNICAL DIRECTION,TF,02:00 pm-03:50 pm,19,11,8,0,0,0,0,0,0,"Silvia Ruzanka (P), Claire M. Thomas",08/29-12/20,SAGE 2411,
2022,Fall,C,58628,ARTS,4380,1,T,4,MUSIC AND SOUND II,TF,12:00 pm-01:50 pm,19,23,-4,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),08/29-12/20,WEST 323,
2022,Fall,NR,59382,ARTS,4390,1,T,4,COMPOSITION SEMINAR,MR,02:00 pm-03:50 pm,19,10,9,0,0,0,0,0,0,Matthew William Goodheart (P),08/29-12/20,WEST 113,
2022,Fall,C,59499,ARTS,4500,1,T,4,SOUND STUDIES: SONIC SPACES,TF,02:00 pm-03:50 pm,21,16,5,0,0,0,19,21,-2,Kathleen A. Galloway (P),08/29-12/20,WEST 113,Communication Intensive
2022,Fall,C,59058,ARTS,4560,1,T,4,HACTIVISM,T,06:00 pm-09:50 pm,19,19,0,0,0,0,0,0,0,Igor Vamos (P),08/29-12/20,WEST 211,
2022,Fall,C,59127,ARTS,4840,1,T,4,CREATIVE SEMINAR I,TF,08:00 am-09:50 am,22,23,-1,0,0,0,0,0,0,Nathan Scott Meltz (P),08/29-12/20,WEST 214,
2022,Fall,C,58659,ARTS,4960,1,T,4,ADVANCED STUDIO,MR,10:00 am-11:50 am,10,10,0,0,0,0,0,0,0,Kenneth A. Ragsdale (P),08/29-12/20,WEST 113,
2022,Fall,NR,59509,ARTS,6120,1,T,3,BIOPUNK: ARTS LAB PRACTICE,MR,10:00 am-11:50 am,19,1,18,0,0,0,19,18,1,Kathryn High (P),08/29-12/20,WEST 214,
2022,Fall,NR,59061,ARTS,6220,1,T,4,PAINTING,TR,04:00 pm-05:50 pm,19,1,18,0,0,0,0,0,0,Monica A. Hughes (P),08/29-12/20,WEST 411,
2022,Fall,C,57366,ARTS,6400,1,T,4,EXPERIMENTAL GAME DESIGN,W,02:00 pm-05:50 pm,22,1,21,0,0,0,26,27,-1,Sylvain Payen (P),08/29-12/20,SAGE 2411,
2022,Fall,NR,59059,ARTS,6560,1,T,4,HACTIVISM,T,06:00 pm-09:50 pm,19,2,17,0,0,0,0,0,0,Igor Vamos (P),08/29-12/20,WEST 211,
2022,Fall,NR,57906,ARTS,6900,1,T,3,ARTS GRADUATE COLLOQUIUM,W,11:30 am-02:20 pm,19,5,14,0,0,0,0,0,0,Branda Miller (P),08/29-12/20,WEST 113,
2022,Fall,C,59500,ARTS,6962,1,T,4,SOUND STUDIES: SONIC SPACES,TF,02:00 pm-03:50 pm,21,5,16,0,0,0,19,21,-2,Kathleen A. Galloway (P),08/29-12/20,WEST 113,
2022,Fall,NR,56407,ARTS,9990,1,T,1.000-16.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Maryanne Staniszewski (P),08/29-12/20,TBA,
2022,Fall,NR,59122,ARTS,9990,2,T,1.000-16.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Benjamin Chia-Ming Chang (P),08/29-12/20,TBA,
2022,Fall,NR,58458,ARTS,9990,3,T,1.000-16.000,DISSERTATION,,TBA,10,2,8,0,0,0,0,0,0,Robert Kyle Hamilton (P),08/29-12/20,TBA,
2022,Fall,NR,59123,ARTS,9990,4,T,1.000-16.000,DISSERTATION,,TBA,10,3,7,0,0,0,0,0,0,Matthew William Goodheart (P),08/29-12/20,TBA,
2022,Fall,NR,59124,ARTS,9990,5,T,1.000-16.000,DISSERTATION,,TBA,10,0,10,0,0,0,0,0,0,Mary Simoni (P),08/29-12/20,TBA,
2022,Fall,NR,57429,ARTS,9990,6,T,1.000-16.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Michael L. Century (P),08/29-12/20,TBA,
2022,Fall,NR,57432,ARTS,9990,7,T,1.000-16.000,DISSERTATION,,TBA,10,0,10,0,0,0,0,0,0,Robert F. Nideffer (P),08/29-12/20,TBA,
2022,Fall,NR,57707,ARTS,9990,8,T,1.000-16.000,DISSERTATION,,TBA,10,4,6,0,0,0,0,0,0,Kathryn High (P),08/29-12/20,TBA,
2022,Fall,NR,59125,ARTS,9990,9,T,1.000-16.000,DISSERTATION,,TBA,10,0,10,0,0,0,0,0,0,Kathleen Ruiz (P),08/29-12/20,TBA,
