Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2019,Spring,C,75506,ARTS,2220,1,T,4,FUNDAMENTALS OF 2D DESIGN,TF,10:00 am-11:50 am,19,19,0,0,0,0,0,0,0,Nathan Scott Meltz (P),01/10-05/04,WEST 214,
2019,Spring,NR,74565,ARTS,2230,1,T,4,3D BOOTCAMP,TF,02:00 pm-03:50 pm,14,13,1,0,0,0,0,0,0,Rebekah Gamin Arcovitch (P),01/10-05/04,SAGE 2411,
2019,Spring,C,74928,ARTS,2230,2,T,4,3D BOOTCAMP,TF,02:00 pm-03:50 pm,5,5,0,0,0,0,0,0,0,Rebekah Gamin Arcovitch (P),01/10-05/04,SAGE 2411,
2019,Spring,NR,71460,ARTS,2300,1,T,1,RENSSELAER ORCHESTRA,MR,04:00 pm-05:50 pm,60,57,3,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/10-05/04,WEST AUD,
2019,Spring,NR,71459,ARTS,2310,1,T,1,RENSSELAER CONCERT CHOIR,MR,07:00 pm-08:30 pm,40,24,16,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/10-05/04,WEST 112,
2019,Spring,C,73524,ARTS,2340,1,T,4,INTRO TO AFRO-CUBAN PERCUSSION,T,04:00 pm-05:50 pm,12,12,0,0,0,0,0,0,0,Eddie Knowles (P),01/10-05/04,WEST 326,
2019,Spring,,,,,,,,,R,04:00 pm-05:50 pm,,,,,,,,,,Eddie Knowles (P),01/10-05/04,WEST 326,
2019,Spring,C,74931,ARTS,2340,4,T,4,INTRO TO AFRO-CUBAN PERCUSSION,T,07:00 pm-08:50 pm,12,12,0,0,0,0,0,0,0,Eddie Knowles (P),01/10-05/04,WEST 326,
2019,Spring,,,,,,,,,R,07:00 pm-08:50 pm,,,,,,,,,,Eddie Knowles (P),01/10-05/04,WEST 326,
2019,Spring,NR,73682,ARTS,2350,1,T,2,CHAMBER MUSIC ENSEMBLE,T,06:00 pm-08:50 pm,40,24,16,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/10-05/04,WEST 323,
2019,Spring,NR,75507,ARTS,2350,2,T,2,CHAMBER MUSIC ENSEMBLE,W,04:00 pm-06:50 pm,40,17,23,0,0,0,0,0,0,Michael L. Century (P),01/10-05/04,WEST 323,
2019,Spring,C,73687,ARTS,2360,1,T,1,ROOTS OF AFRICA MUSIC ENSEMBLE,W,07:00 pm-08:50 pm,0,15,-15,0,0,0,0,0,0,Eddie Knowles (P),01/10-05/04,WEST 326,
2019,Spring,C,75508,ARTS,2380,1,T,4,MUSIC AND SOUND I,TF,12:00 pm-01:50 pm,19,19,0,0,0,0,0,0,0,Matthew William Goodheart (P),01/10-05/04,WEST 326,
2019,Spring,NR,74527,ARTS,2500,1,T,4,HISTORY OF WESTERN MUSIC,TF,12:00 pm-01:50 pm,50,48,2,0,0,0,0,0,0,Michael L. Century (P),01/10-05/04,WEST 323,
2019,Spring,NR,73218,ARTS,2540,1,T,4,THE MULTIMEDIA CENTURY,MR,02:00 pm-03:50 pm,40,37,3,0,0,0,0,0,0,Maryanne Staniszewski (P),01/10-05/04,WEST 323,Communication Intensive
2019,Spring,NR,75577,ARTS,2600,1,T,1,ENSEMBLE NONLINEAR,W,12:00 pm-03:50 pm,10,0,10,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/10-05/04,DARRIN 174,
2019,Spring,C,71517,ARTS,2940,0,T,1,INDEPENDENT STUDY IN ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,01/10-05/04,TBA,
2019,Spring,C,74568,ARTS,2960,1,T,4,RADICAL GRAPHIC/SCREENPRINTING,TF,02:00 pm-03:50 pm,15,16,-1,0,0,0,0,0,0,Nathan Scott Meltz (P),01/10-05/04,SAGE 1211,
2019,Spring,NR,74628,ARTS,2962,1,T,1,PRIVATE MUSIC LESSON: VIOLIN,,TBA,12,8,4,0,0,0,0,0,0,Aleksandra Labinska (P),01/10-05/04,TBA,
2019,Spring,NR,74648,ARTS,2962,2,T,1,PRIVATE MUSIC LESSONS: VIOLA,,TBA,12,0,12,0,0,0,0,0,0,"Aleksandra Labinska (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,NR,74649,ARTS,2962,3,T,1,PRIVATE MUSIC LESSONS: CELLO,,TBA,12,2,10,0,0,0,0,0,0,"Margaret Conley Harwood (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,NR,74650,ARTS,2962,4,T,1,PRIVATE MUSIC LESSONS: BASS,,TBA,12,1,11,0,0,0,0,0,0,"Patrick O'Connell (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,NR,74651,ARTS,2962,5,T,1,PRIVATE MUSIC LESSONS: FLUTE,,TBA,12,2,10,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,NR,74652,ARTS,2962,6,T,1,PRIVATE MUSIC LESSONS: OBOE,,TBA,12,0,12,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,NR,74653,ARTS,2962,7,T,1,PRIVATE MUSIC LESSONS:CLARINET,,TBA,12,1,11,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,NR,74654,ARTS,2962,8,T,1,PRIVATE MUSIC LESSONS: BASSOON,,TBA,12,0,12,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/10-05/04,TBA,
2019,Spring,NR,74655,ARTS,2962,9,T,1,PRIVATE MUSIC LESSONS: SAX,,TBA,12,0,12,0,0,0,0,0,0,"Thomas J. Gerbino (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,C,75669,ARTS,2962,10,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,10,0,0,0,0,0,0,0,"Akina Yura (P), Michael L. Century",01/10-05/04,TBA,
2019,Spring,NR,74656,ARTS,2962,11,T,1,PRIVATE MUSIC LESSONS:FR HORN,,TBA,12,0,12,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/10-05/04,TBA,
2019,Spring,NR,74657,ARTS,2962,12,T,1,PRIVATE MUSIC LESSONS:TROMBONE,,TBA,12,0,12,0,0,0,0,0,0,Nicholas Jon De Maison (P),01/10-05/04,TBA,
2019,Spring,NR,74658,ARTS,2962,13,T,1,PRIVATE MUSIC LESSONS: TUBA,,TBA,12,0,12,0,0,0,0,0,0,"Andrew Brian Larson (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,NR,74659,ARTS,2962,14,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,7,3,0,0,0,0,0,0,"Julia Anne Kitty Isabelle Den Boer (P), Michael L. Century",01/10-05/04,TBA,
2019,Spring,NR,74660,ARTS,2962,15,T,1,PRIVATE MUSIC LESSONS: HARP,,TBA,12,1,11,0,0,0,0,0,0,"Karlinda D. Caldicott (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,NR,74661,ARTS,2962,16,T,1,PRIVATE MUSIC LESSONS:PERCUSS.,,TBA,12,2,10,0,0,0,0,0,0,"Graeme S. Francis (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,NR,74662,ARTS,2962,17,T,1,PRIVATE MUSIC LESSONS: VOICE,,TBA,12,6,6,0,0,0,0,0,0,"Elissa Marie Harrigan (P), Nicholas Jon De Maison",01/10-05/04,TBA,
2019,Spring,C,74829,ARTS,2962,18,T,1,PRIVATE MUSIC LESSONS: PIANO,,TBA,10,10,0,0,0,0,0,0,0,"Jingwen Tu (P), Michael L. Century",01/10-05/04,TBA,
2019,Spring,NR,75704,ARTS,2962,19,T,1,PRIVATE MUSIC LESSONS: TRUMPET,,TBA,12,1,11,0,0,0,0,0,0,"Nicholas Jon De Maison (P), Omar Williams",01/10-05/04,TBA,
2019,Spring,NR,75103,ARTS,2964,1,T,4,SOUND RECORDING & PRODUCTION,M,12:00 pm-01:50 pm,5,3,2,0,0,0,15,7,8,Daniel Czernecki (P),01/10-05/04,DARRIN 174,
2019,Spring,,,,,,,,,M,02:00 pm-03:50 pm,,,,,,,,,,TBA,01/10-05/04,DARRIN 174,
2019,Spring,,,,,,,,,R,12:00 pm-01:50 pm,,,,,,,,,,Daniel Czernecki (P),01/10-05/04,WEST 323,
2019,Spring,NR,75232,ARTS,2964,2,T,4,SOUND RECORDING & PRODUCTION,M,12:00 pm-01:50 pm,5,2,3,0,0,0,15,7,8,Daniel Czernecki (P),01/10-05/04,DARRIN 174,
2019,Spring,,,,,,,,,M,04:00 pm-05:50 pm,,,,,,,,,,TBA,01/10-05/04,DARRIN 174,
2019,Spring,,,,,,,,,R,12:00 pm-01:50 pm,,,,,,,,,,Daniel Czernecki (P),01/10-05/04,WEST 323,
2019,Spring,NR,75629,ARTS,2964,3,T,4,SOUND RECORDING & PRODUCTION,M,12:00 pm-01:50 pm,5,2,3,0,0,0,15,7,8,Daniel Czernecki (P),01/10-05/04,DARRIN 174,
2019,Spring,,,,,,,,,M,06:00 pm-07:50 pm,,,,,,,,,,TBA,01/10-05/04,DARRIN 174,
2019,Spring,,,,,,,,,R,12:00 pm-01:50 pm,,,,,,,,,,Daniel Czernecki (P),01/10-05/04,WEST 323,
2019,Spring,NR,73724,ARTS,4080,1,T,4,"ART, COMMUNITY AND TECHNOLOGY",MR,12:00 pm-01:50 pm,20,13,7,0,0,0,0,0,0,Branda Miller (P),01/10-05/04,WEST 112,
2019,Spring,NR,74528,ARTS,4130,1,T,4,NEW MEDIA THEORY,TF,02:00 pm-03:50 pm,16,13,3,0,0,0,0,0,0,Silvia Ruzanka (P),01/10-05/04,WEST 112,Communication Intensive
2019,Spring,NR,74646,ARTS,4160,1,T,4,MUSIC AND TECHNOLOGY II,T,10:00 am-01:50 pm,19,10,9,0,0,0,19,10,9,Robert Kyle Hamilton (P),01/10-05/04,DARRIN 174,
2019,Spring,NR,73684,ARTS,4200,1,T,4,ADVANCED DRAWING,TF,10:00 am-11:50 am,19,14,5,0,0,0,0,0,0,Kenneth A. Ragsdale (P),01/10-05/04,WEST 411,
2019,Spring,NR,73685,ARTS,4220,1,T,4,PAINTING,MR,12:00 pm-01:50 pm,12,9,3,0,0,0,0,0,0,Caren Canier (P),01/10-05/04,WEST 411,
2019,Spring,NR,74935,ARTS,4220,2,T,4,PAINTING,MR,12:00 pm-01:50 pm,4,1,3,0,0,0,0,0,0,Caren Canier (P),01/10-05/04,WEST 411,
2019,Spring,NR,74342,ARTS,4260,1,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,MR,10:00 am-11:50 am,12,10,2,0,0,0,0,0,0,Caren Canier (P),01/10-05/04,WEST 411,
2019,Spring,C,74936,ARTS,4260,2,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,MR,10:00 am-11:50 am,4,4,0,0,0,0,0,0,0,Caren Canier (P),01/10-05/04,WEST 411,
2019,Spring,NR,75439,ARTS,4380,1,T,4,MUSIC AND SOUND II,TF,08:00 am-09:50 am,19,15,4,0,0,0,0,0,0,Matthew William Goodheart (P),01/10-05/04,WEST 323,
2019,Spring,NR,74948,ARTS,4460,1,T,4,ANIMATION PRODUCTION,TF,12:00 pm-01:50 pm,19,11,8,0,0,0,0,0,0,Silvia Ruzanka (P),01/10-05/04,SAGE 2411,
2019,Spring,NR,75511,ARTS,4630,1,T,4,WRITING & DIRECTING FOR VIDEO,T,02:00 pm-05:50 pm,15,11,4,0,0,0,15,11,4,Elizabeth Press (P),01/10-05/04,DARRIN 174,
2019,Spring,NR,75685,ARTS,4640,1,T,4,SCIENCE FICTIONS,TF,10:00 am-11:50 am,14,8,6,0,0,0,19,8,11,Kathryn High (P),01/10-05/04,WEST 211,Communication Intensive
2019,Spring,NR,73686,ARTS,4850,1,T,4,CREATIVE SEMINAR II,MR,02:00 pm-03:50 pm,25,21,4,0,0,0,0,0,0,Branda Miller (P),01/10-05/04,WEST 214,
2019,Spring,NR,73928,ARTS,4860,1,T,4,ADVANCED DIGITAL IMAGING,TR,06:00 pm-07:50 pm,16,14,2,0,0,0,19,14,5,Kathleen Ruiz (P),01/10-05/04,WEST 214,
2019,Spring,NR,75578,ARTS,4880,1,T,4,INTERDISCIPLINARY RESEARCH SEM,MR,12:00 pm-01:50 pm,19,2,17,0,0,0,19,3,16,Christopher James Fisher-Lochhead (P),01/10-05/04,WEST 326,
2019,Spring,C,71518,ARTS,4940,0,T,1.000-6.000,STUDIES IN THE ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,01/10-05/04,TBA,
2019,Spring,NR,74570,ARTS,4961,1,T,4,ENSEMBLE NONLINEAR,W,12:00 pm-03:50 pm,10,8,2,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/10-05/04,DARRIN 174,
2019,Spring,NR,75582,ARTS,4963,1,T,4,PLAYWRITING,W,12:00 pm-03:50 pm,19,7,12,0,0,0,19,7,12,Rebecca Kane Rouse (P),01/10-05/04,WEST 326,Communication Intensive
2019,Spring,NR,75113,ARTS,6110,1,T,3,ELECTRONIC ARTS OVERVIEW,M,05:00 pm-07:50 pm,10,3,7,0,0,0,0,0,0,Maryanne Staniszewski (P),01/10-05/04,WEST 113,
2019,Spring,C,74567,ARTS,6130,1,T,4,NEW MEDIA THEORY,TF,02:00 pm-03:50 pm,3,5,-2,0,0,0,0,0,0,Silvia Ruzanka (P),01/10-05/04,WEST 112,
2019,Spring,C,73940,ARTS,6200,1,T,4,ADVANCED DRAWING,TF,10:00 am-11:50 am,0,0,0,0,0,0,0,0,0,Kenneth A. Ragsdale (P),01/10-05/04,WEST 411,
2019,Spring,NR,73930,ARTS,6220,1,T,4,PAINTING,MR,12:00 pm-01:50 pm,3,0,3,0,0,0,0,0,0,Caren Canier (P),01/10-05/04,WEST 411,
2019,Spring,NR,74937,ARTS,6250,1,T,4,"ART, COMMUNITY AND TECHNOLOGY",MR,12:00 pm-01:50 pm,3,0,3,0,0,0,0,0,0,Branda Miller (P),01/10-05/04,WEST 211,
2019,Spring,NR,75513,ARTS,6260,1,T,4,LIFE DRAWING AND ANATOMY FOR ARTISTS,MR,10:00 am-11:50 am,3,2,1,0,0,0,0,0,0,Caren Canier (P),01/10-05/04,WEST 411,
2019,Spring,NR,73726,ARTS,6400,1,T,4,EXPERIMENTAL GAME DESIGN,W,02:00 pm-05:50 pm,3,0,3,0,0,0,0,0,0,Kathleen Ruiz (P),01/10-05/04,SAGE 2411,
2019,Spring,NR,75509,ARTS,6600,1,T,4,ENSEMBLE NONLINEAR,W,12:00 pm-03:50 pm,4,2,2,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/10-05/04,DARRIN 174,
2019,Spring,NR,75686,ARTS,6640,1,T,3,SCIENCE FICTIONS,TF,10:00 am-11:50 am,5,0,5,0,0,0,19,8,11,Kathryn High (P),01/10-05/04,WEST 211,
2019,Spring,NR,73929,ARTS,6860,1,T,4,ADVANCED DIGITAL IMAGING,TR,06:00 pm-07:50 pm,3,0,3,0,0,0,19,14,5,Kathleen Ruiz (P),01/10-05/04,WEST 214,
2019,Spring,NR,73415,ARTS,6900,1,T,3,ARTS GRADUATE COLLOQUIUM,W,11:30 am-02:20 pm,12,4,8,0,0,0,0,0,0,Curtis Bahn (P),01/10-05/04,WEST 113,
2019,Spring,C,71519,ARTS,6940,0,T,1.000-6.000,STUDIES IN ELECTRONIC ARTS,TBA,,0,0,0,0,0,0,0,0,0,TBA,01/10-05/04,TBA,
2019,Spring,NR,75579,ARTS,6960,1,T,4,SPEECH AS MUSIC,MR,12:00 pm-01:50 pm,19,1,18,0,0,0,19,3,16,Christopher James Fisher-Lochhead (P),01/10-05/04,WEST 326,
2019,Spring,NR,75584,ARTS,6965,1,T,4,MUSIC AND TECHNOLOGY II,T,10:00 am-01:50 pm,19,0,19,0,0,0,19,10,9,Robert Kyle Hamilton (P),01/10-05/04,DARRIN 174,
2019,Spring,NR,75723,ARTS,6966,1,T,4,WRITING & DIRECTING FOR VIDEO,T,02:00 pm-05:50 pm,15,0,15,0,0,0,15,11,4,Elizabeth Press (P),01/10-05/04,DARRIN 174,
2019,Spring,NR,72416,ARTS,6990,1,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kathryn High (P),01/10-05/04,TBA,
2019,Spring,NR,72475,ARTS,6990,2,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Robert F. Nideffer (P),01/10-05/04,TBA,
2019,Spring,NR,72622,ARTS,6990,3,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Igor Vamos (P),01/10-05/04,TBA,
2019,Spring,NR,71296,ARTS,6990,4,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Tomie Hahn (P),01/10-05/04,TBA,
2019,Spring,NR,72703,ARTS,6990,5,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Curtis Bahn (P),01/10-05/04,TBA,
2019,Spring,NR,73270,ARTS,6990,6,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Michael L. Century (P),01/10-05/04,TBA,
2019,Spring,NR,73587,ARTS,6990,7,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Benjamin Chia-Ming Chang (P),01/10-05/04,TBA,
2019,Spring,NR,72255,ARTS,6990,8,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Shawn A. Lawson (P),01/10-05/04,TBA,
2019,Spring,NR,72632,ARTS,6990,9,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Branda Miller (P),01/10-05/04,TBA,
2019,Spring,NR,73956,ARTS,6990,10,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kathleen Ruiz (P),01/10-05/04,TBA,
2019,Spring,NR,73969,ARTS,6990,11,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,TBA,01/10-05/04,TBA,
2019,Spring,NR,74576,ARTS,6990,12,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Silvia Ruzanka (P),01/10-05/04,TBA,
2019,Spring,NR,74577,ARTS,6990,13,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kenneth A. Ragsdale (P),01/10-05/04,TBA,
2019,Spring,NR,72777,ARTS,9990,1,T,1.000-12.000,DISSERTATION,,TBA,10,3,7,0,0,0,0,0,0,Maryanne Staniszewski (P),01/10-05/04,TBA,
2019,Spring,NR,72851,ARTS,9990,2,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Curtis Bahn (P),01/10-05/04,TBA,
2019,Spring,NR,73485,ARTS,9990,3,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Tomie Hahn (P),01/10-05/04,TBA,
2019,Spring,NR,73777,ARTS,9990,4,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Michael L. Century (P),01/10-05/04,TBA,
2019,Spring,NR,73789,ARTS,9990,5,T,1.000-12.000,DISSERTATION,,TBA,10,0,10,0,0,0,0,0,0,Robert F. Nideffer (P),01/10-05/04,TBA,
2019,Spring,NR,75237,ARTS,9990,6,T,1.000-12.000,DISSERTATION,,TBA,10,2,8,0,0,0,0,0,0,Robert Kyle Hamilton (P),01/10-05/04,TBA,
2019,Spring,NR,73858,ARTS,9990,8,T,1.000-12.000,DISSERTATION,,TBA,7,3,4,0,0,0,0,0,0,Kathryn High (P),01/10-05/04,TBA,
